Node,AverageAttackRate,Rank,degree_centrality,betweenness_centrality
0,0.5,1,1.0,1.0
204,0.250834,2,0.0033444816053511705,0.0
203,0.250834,3,0.0033444816053511705,0.0
202,0.250834,4,0.0033444816053511705,0.0
201,0.250834,5,0.0033444816053511705,0.0
200,0.250834,6,0.0033444816053511705,0.0
199,0.250834,7,0.0033444816053511705,0.0
198,0.250834,8,0.0033444816053511705,0.0
224,0.250834,9,0.0033444816053511705,0.0
196,0.250834,10,0.0033444816053511705,0.0
195,0.250834,11,0.0033444816053511705,0.0
194,0.250834,12,0.0033444816053511705,0.0
193,0.250834,13,0.0033444816053511705,0.0
192,0.250834,14,0.0033444816053511705,0.0
191,0.250834,15,0.0033444816053511705,0.0
190,0.250834,16,0.0033444816053511705,0.0
189,0.250834,17,0.0033444816053511705,0.0
188,0.250834,18,0.0033444816053511705,0.0
197,0.250834,19,0.0033444816053511705,0.0
223,0.250834,20,0.0033444816053511705,0.0
222,0.250834,21,0.0033444816053511705,0.0
221,0.250834,22,0.0033444816053511705,0.0
220,0.250834,23,0.0033444816053511705,0.0
219,0.250834,24,0.0033444816053511705,0.0
218,0.250834,25,0.0033444816053511705,0.0
217,0.250834,26,0.0033444816053511705,0.0
216,0.250834,27,0.0033444816053511705,0.0
205,0.250834,28,0.0033444816053511705,0.0
214,0.250834,29,0.0033444816053511705,0.0
213,0.250834,30,0.0033444816053511705,0.0
212,0.250834,31,0.0033444816053511705,0.0
211,0.250834,32,0.0033444816053511705,0.0
210,0.250834,33,0.0033444816053511705,0.0
209,0.250834,34,0.0033444816053511705,0.0
208,0.250834,35,0.0033444816053511705,0.0
207,0.250834,36,0.0033444816053511705,0.0
206,0.250834,37,0.0033444816053511705,0.0
215,0.250834,38,0.0033444816053511705,0.0
167,0.250834,39,0.0033444816053511705,0.0
166,0.250834,40,0.0033444816053511705,0.0
165,0.250834,41,0.0033444816053511705,0.0
164,0.250834,42,0.0033444816053511705,0.0
163,0.250834,43,0.0033444816053511705,0.0
162,0.250834,44,0.0033444816053511705,0.0
161,0.250834,45,0.0033444816053511705,0.0
160,0.250834,46,0.0033444816053511705,0.0
187,0.250834,47,0.0033444816053511705,0.0
158,0.250834,48,0.0033444816053511705,0.0
157,0.250834,49,0.0033444816053511705,0.0
156,0.250834,50,0.0033444816053511705,0.0
155,0.250834,51,0.0033444816053511705,0.0
154,0.250834,52,0.0033444816053511705,0.0
153,0.250834,53,0.0033444816053511705,0.0
152,0.250834,54,0.0033444816053511705,0.0
151,0.250834,55,0.0033444816053511705,0.0
159,0.250834,56,0.0033444816053511705,0.0
186,0.250834,57,0.0033444816053511705,0.0
185,0.250834,58,0.0033444816053511705,0.0
184,0.250834,59,0.0033444816053511705,0.0
183,0.250834,60,0.0033444816053511705,0.0
182,0.250834,61,0.0033444816053511705,0.0
181,0.250834,62,0.0033444816053511705,0.0
180,0.250834,63,0.0033444816053511705,0.0
179,0.250834,64,0.0033444816053511705,0.0
168,0.250834,65,0.0033444816053511705,0.0
177,0.250834,66,0.0033444816053511705,0.0
176,0.250834,67,0.0033444816053511705,0.0
175,0.250834,68,0.0033444816053511705,0.0
174,0.250834,69,0.0033444816053511705,0.0
173,0.250834,70,0.0033444816053511705,0.0
172,0.250834,71,0.0033444816053511705,0.0
171,0.250834,72,0.0033444816053511705,0.0
170,0.250834,73,0.0033444816053511705,0.0
169,0.250834,74,0.0033444816053511705,0.0
178,0.250834,75,0.0033444816053511705,0.0
23,0.250834,76,0.0033444816053511705,0.0
22,0.250834,77,0.0033444816053511705,0.0
21,0.250834,78,0.0033444816053511705,0.0
20,0.250834,79,0.0033444816053511705,0.0
19,0.250834,80,0.0033444816053511705,0.0
18,0.250834,81,0.0033444816053511705,0.0
17,0.250834,82,0.0033444816053511705,0.0
16,0.250834,83,0.0033444816053511705,0.0
225,0.250834,84,0.0033444816053511705,0.0
14,0.250834,85,0.0033444816053511705,0.0
13,0.250834,86,0.0033444816053511705,0.0
12,0.250834,87,0.0033444816053511705,0.0
299,0.250834,88,0.0033444816053511705,0.0
298,0.250834,89,0.0033444816053511705,0.0
297,0.250834,90,0.0033444816053511705,0.0
296,0.250834,91,0.0033444816053511705,0.0
295,0.250834,92,0.0033444816053511705,0.0
15,0.250834,93,0.0033444816053511705,0.0
42,0.250834,94,0.0033444816053511705,0.0
41,0.250834,95,0.0033444816053511705,0.0
40,0.250834,96,0.0033444816053511705,0.0
39,0.250834,97,0.0033444816053511705,0.0
38,0.250834,98,0.0033444816053511705,0.0
37,0.250834,99,0.0033444816053511705,0.0
36,0.250834,100,0.0033444816053511705,0.0
35,0.250834,101,0.0033444816053511705,0.0
24,0.250834,102,0.0033444816053511705,0.0
33,0.250834,103,0.0033444816053511705,0.0
32,0.250834,104,0.0033444816053511705,0.0
31,0.250834,105,0.0033444816053511705,0.0
30,0.250834,106,0.0033444816053511705,0.0
29,0.250834,107,0.0033444816053511705,0.0
28,0.250834,108,0.0033444816053511705,0.0
27,0.250834,109,0.0033444816053511705,0.0
26,0.250834,110,0.0033444816053511705,0.0
25,0.250834,111,0.0033444816053511705,0.0
34,0.250834,112,0.0033444816053511705,0.0
274,0.250834,113,0.0033444816053511705,0.0
273,0.250834,114,0.0033444816053511705,0.0
272,0.250834,115,0.0033444816053511705,0.0
271,0.250834,116,0.0033444816053511705,0.0
270,0.250834,117,0.0033444816053511705,0.0
269,0.250834,118,0.0033444816053511705,0.0
268,0.250834,119,0.0033444816053511705,0.0
235,0.250834,120,0.0033444816053511705,0.0
294,0.250834,121,0.0033444816053511705,0.0
233,0.250834,122,0.0033444816053511705,0.0
232,0.250834,123,0.0033444816053511705,0.0
